userid,username,follower,datasource
24914146,gabriel everett,255,twitter
422562592,Immii,611,twitter
20174852,Poets & Writers,218105,twitter
278320385,A lot,199,twitter
1051103957664354304,شيخ بلال صديق,37,twitter
287863013,Jordan Quinn,1433,twitter
284197383,human error.,230182,twitter
262437868,🏁Grind Boog Grind 💸💵💰🏁,852,twitter
82748111,Néstor,1300,twitter
34172124,Jonathan Suro,505,twitter
1104692540010246144,앤디,57,twitter
7248372,𝐉𝐢𝐦 𝐆𝐥𝐚𝐮𝐛,3848,twitter
1042376366,jacquie ︽✵︽,3993,twitter
204625043,𝒫𝒶𝓉𝓎ღ,220,twitter
38279022,Eugenia Low,1225,twitter
404793600,Steven Rao,702,twitter
831397018417274880,Clifford Harvey,31,twitter
1112780171914838016,Harrison Ha,16,twitter
109613239,Zoë Watson,6349,twitter
260800518,EM,653,twitter
702678974078558209,A Show of Hearts,347,twitter
333455032,Living Cozy,1968,twitter
1066624187085680640,Teaben98,24,twitter
4300104075,Cetalingua Project,217,twitter
354419081,menpreet,33565,twitter
2378370391,Ronald Velasco,407,twitter
3315500139,#fuckcysticfibrosis,145,twitter
756288164751405060,katelyn🦋,127,twitter
390338210,Miriah Peterson,158,twitter
705880254515167233,EmmaLee smock,115,twitter
827460914,4/22 💕,995,twitter
1361167687,§ÜLL。,2876,twitter
910684420264177664,Kean.,270,twitter
3305253308,Deduped,476,twitter
990475899119329280,Ambica Gupta,4,twitter
2464156014,Caroline Stark,1326,twitter
2903567307,JackLiu_1986,39,twitter
299812755,Clint Friday,117,twitter
807095,The New York Times,43275734,twitter
2657071975,Maverick Kureshi,149,twitter
2158753386,ara mejia,0,twitter
2945067816,🌻Tijan🌻,520,twitter
976738044,Hannah Hatch,931,twitter
256577504,shrader,476,twitter
1023297601989431302,Let’s Talk Artemis Grace,1031,twitter
1061812412,el homie joe,683,twitter
393474189,Mr Asa,235962,twitter
17523057,Abhijit,384,twitter
1107861916897050624,lianhuagongzhu,761,twitter
20888872,Dr. Poornima D'Souza,116,twitter
1097408627974041600,L6oof😜,103,twitter
494095675,Armando,1054,twitter
259299290,Oyinloluwa,82,twitter
2344790723,Nw4buezè,1527,twitter
300202255,Greg Townes,1318,twitter
2163648649,Chateau,492,twitter
1119014394493489153,myala01,82,twitter
3451886897,nø type🥀,1982,twitter
1068809005617881090,◟̽◞̽ Marian 🇲🇽,412,twitter
701377322776133632,Muhammad Raza uddin ⭐️,87,twitter
719525962635841538,anh nguyen,786,twitter
1073400280149094400,3 dias pra AVENGEROS,19,twitter
950506491701800960,Aaron Cohen,1317,twitter
2841370957,Joël,406,twitter
15719502,Jessica Crets,477,twitter
429308805,Jacob Given,1185,twitter
2178444860,CHIRP Playlist,702,twitter
1042200407131475968,Dickie Greenleaf,611,twitter
3098954186,darkmoon,355,twitter
454942922,Bec Curtis,414,twitter
2310254636,bethany wilson,3054,twitter
1060171923945111552,letterboxd hall of fame,8867,twitter
33029408,Universo David Lynch,2551,twitter
1095743161895399425,The Simple Cinephile,1773,twitter
56817212,João Abbade,1614,twitter
904771106292281345,That Week In SNL,1543,twitter
1630473780,diego the O,682,twitter
2300267994,gabriel,145,twitter
36916866,John Clarke,588,twitter
589461715,Seba,74,twitter
166080130,María de la Hermosa,245,twitter
3187908484,Visit Twin Peaks,5874,twitter
130912132,Kyle Reitenauer,84,twitter
432634838,Stark 🐺,92,twitter
104968245,bruno raiosk,683,twitter
537481170,Maioli,46,twitter
537465822,The Funky Diabetic,271,twitter
82824925,Jorge Marín Nieto,1901,twitter
57822352,Daniel Riley,151,twitter
1050266988747022337,Summer 💋💋,7,twitter
1018259440535994370,JoeI,134,twitter
379694470,Sky🙃🌻,1651,twitter
2933248588,Marcus,197,twitter
1046788527583883264,Aru fan account,2644,twitter
91123177,Sandra,1337,twitter
34998627,Motho wa Modimo,423,twitter
850436794600620032,gata,4956,twitter
2211149702,FIP en direct,3736,twitter
507852865,eBookCity,1561,twitter
2399575075,Bruno Mayol,172,twitter
18652762,Resting Lich Face,252,twitter
1257605112,Nope,48,twitter
994996460356751360,bEL,780,twitter
1012509065476493312,☠Vader☠,572,twitter
853349677743394816,⚡️Ava⚡️,463,twitter
59187954,Keebu,220,twitter
14080173,Varza Mi,155,twitter
902536175595823104,🌷,14,twitter
2763668399,Georgia Davis,496,twitter
125545333,Dylan,195,twitter
1113866167116947456,Manuel,48,twitter
4408622112,Dr.Siddhartha Sinha,274,twitter
851756714,ダドウ,905,twitter
263473804,Mike Abrusci,2989,twitter
787935427961446400,Nguyen #fbpe #fbr,12959,twitter
194794442,Kzinti,870,twitter
1000316073990762496,𝚓𝚞𝚗𝚎,38,twitter
4876430613,Hayden Maxwell,193,twitter
311549804,Karmin,2221,twitter
2645384143,Crystal_MBA,817,twitter
1069975247229775872,lilithsaur,2683,twitter
2496114612,bOwSeR™,997,twitter
1618466323,Asunción Martorell,253,twitter
4034087399,Art Cloud,3133,twitter
1085235016450355200,Vitorinha ❕,139,twitter
767831804006977536,Deplorable Despicable Dreg of society . ❌⭐️⭐️⭐️,5436,twitter
182044787,Tenrius,212,twitter
1108217849519243264,Jemma A. Emersyn,14,twitter
360259557,Maisha Islam,233,twitter
61851477,Mark Grant,20338,twitter
119922384,m,787,twitter
742913162,Melissa Brattoni,503,twitter
1088952033963532288,Trudeau terror,335,twitter
326591036,Lindeiros.gal,2782,twitter
859582538284716033,kae is 2 yrs old! ♡🥳,192,twitter
2956651115,Fiction eBook Cloud,3087,twitter
129257221,Jerson,2799,twitter
174786233,ElvisJenner,1167,twitter
963064361391656960,Kramonte,9,twitter
164645566,Sara CR,1591,twitter
102718236,Irwin Gabriel Ortiz,224,twitter
1093203048493711360,👑King Johnny Alpha👑,381,twitter
2651722285,怜奈,2011,twitter
917173671084658688,April,501,twitter
4680222715,André Sousa,173,twitter
791368323166572546,Andrew Payne,48,twitter
8644112,xmarcet,94,twitter
100215918,Jose Anchel,473,twitter
1093579961351303168,pokhryalpragya,60,twitter
2845951775,akira,1377,twitter
1398650018,Frederick M. Hess,17064,twitter
244474114,haydn murdoch,159,twitter
29422858,Ferdi Emme IV,586,twitter
175704824,Olivier M.,582,twitter
3370205139,unknown fantasy,90,twitter
874633837753643012,shahbaz,98,twitter
2948435020,Lex Southerland  ✌️🖖🏻🌊,3429,twitter
1022990410912817154,alpeг ★ 𝔂𝓪𝓵𝓪𝓷 𝖘𝖕𝖔𝖎𝖑𝖊𝖗 ᴀʟᴇʀᴛ,1059,twitter
30652793,Ruttolomeo,460,twitter
1078379682184249344,ੈ✩‧₊˚ 𝔥𝔞𝔯𝔪𝔬𝔫𝔶  ੈ✩‧₊,224,twitter
2750303500,Chefe Gordo,97,twitter
18263063,🌈DIGITΔL BΔD INFLUΣNCΣR😈,1593,twitter
3296504735,rhebok,109,twitter
1075723246236889089,JaimonJohn,0,twitter
81308962,ron,1401,twitter
2957379459,patricia,344,twitter
1293837572,Har Har Mahadev,2384,twitter
1092600289,Will B,143,twitter
23649798,Chris M. Barkley,101,twitter
19410528,The Green Welly Stop,6939,twitter
317519945,4 Free  eBooks,23761,twitter
516858491,Restore&Replenish,501,twitter
895301296781221888,Essex Library,158,twitter
63149271,CityofDeltona,1998,twitter
28169168,MeetGreen,3512,twitter
1110469415764717568,chace,124,twitter
849386706004578307,"Liv Mariah ""worded up"" Yarrow",743,twitter
370781664,Anne Landa,441,twitter
981119975661305857,omuhle 🌬,153,twitter
4873344106,P Edward Murray,437,twitter
199107054,ben,346,twitter
866192664366129152,TheLiteraryAddict,700,twitter
233556649,キョヘさん@RN:グリーンブック,777,twitter
2375575963,Dow Phumiruk 💫,3638,twitter
233300320,Jemahl Evans,1815,twitter
2885052535,CatRose,144,twitter
84882996,Simon Grover,1686,twitter
547748646,Ellak Roach,1099,twitter
3416853478,Margaret Ballantyne,577,twitter
2437584414,Callie Bates,527,twitter
225593630,Jorge Galerón,237,twitter
344180223,Elaine Kiely Kearns,3365,twitter
1259634439,河とも,381,twitter
122059354,CUNY,18440,twitter
118416217,Priya Sridhar,617,twitter
21021335,Steve Beckwith,932,twitter
1103212452,Voicing Football,10961,twitter
91470449,Harold Underdown,10153,twitter
125431781,Diana Delosh,2675,twitter
730258196502183938,Curryswagg,196,twitter
2796364947,Andrea Brown Lit,9790,twitter
3169357291,Jane Hicks,235,twitter
15921659,Charlesbridge,8099,twitter
33433159,Noah Harald,2181,twitter
820004015148765185,⬛️⬛️⬛️⬛️⬛️🥃,189,twitter
17501549,"jennifer ""cute snake emoji"" laughran",43736,twitter
826826110424010752,Pam,123,twitter
34696402,UniversityPressofKY,7047,twitter
2724268464,3 Counties Expo - Watford,1312,twitter
1082647568251678720,Big Fan of Your Work,23,twitter
4288904070,Rachel Van,252,twitter
1027242252526018560,Yvonne Su,144,twitter
144927584,Sêyoum Men  👣,1350,twitter
1021732625067790336,KindnessCollectiveNEUK Newcastle—Camerados,293,twitter
1275848059,Paul A. Reynolds,5235,twitter
715576400992972800,Jane Etheridge,1057,twitter
93675539,柳樂光隆 《Jazz The New Chapter》,12809,twitter
723524157238075393,Douglas Bell,110,twitter
981515709170806784,pussyboy,108,twitter
2189047537,Cinéma Nouvel Odéon,337,twitter
19677202,ECC Library,416,twitter
1004069858248675328,دنیای ترومن,94,twitter
823919343507570689,Green Cat Books 😽,1146,twitter
315817014,apnnews,407,twitter
1105499918897037312,Sanjay Yadav,7,twitter
406098394,carla⚡️,1694,twitter
21291101,Thomas MacManus,842,twitter
148702128,RGU iSchool,947,twitter
782217840,Cy,601,twitter
18902499,U of Toronto Law,13303,twitter
22528077,Adrien Matthews,185,twitter
2486321853,Goddie🇲🇼,1422,twitter
1107005815,scorpion,356,twitter
2900616145,🍁 i. 🍁,438,twitter
26173925,pobrema,261,twitter
488582012,"Curtis Brown, Ltd",9199,twitter
16000947,Joan Eisenstodt,7002,twitter
14726202,mars_stu,7545,twitter
556894387,4ine,114,twitter
976879516328038400,CARMEN Worldwide Medieval Network,430,twitter
19291517,Nat'lParksTraveler™,26398,twitter
414132529,All On Fire Books,8846,twitter
42695262,watch HOMECOMING on netflix,1374,twitter
968228135652208640,Onye Eze👑,606,twitter
36429489,Goddess Fish Promos,10736,twitter
973537792880910338,Marriott Executive Apartments Mumbai,6,twitter
2182426668,Critical Materials,711,twitter
343420501,Stage 32,184105,twitter
37402198,Dana Banana,155,twitter
19584341,Vivienne 💖🦄🦋,341,twitter
1010884670463135745,Hagar the Horrible,296,twitter
266101459,Nadine White,4600,twitter
531656612,BookWidgets,1651,twitter
899391228353142785,The Author Village,954,twitter
814526316481564672,Fattypuff,146,twitter
1108979474,Yau-Jau Ku,4401,twitter
61373000,mestronda,490,twitter
31530867,Steph alittlebutalot,3421,twitter
3124231038,Reclam Australia,13,twitter
19586325,BookTrust,77374,twitter
143734761,Amaya,249,twitter
968534385346695168,TheWorldIsForUs,59,twitter
16158639,Kate Messner,32658,twitter
354451472,Teresa Robeson 何灝思,3262,twitter
1094241054134542336,SASS Salon & Spa BG,32,twitter
301360099,Heidi Stemple,1630,twitter
246185059,Pami 🇱🇰,4582,twitter
310640898,Martuchis 🦋,155,twitter
1062931900145250304,Faevana uWu (Formerly PotatoHippo),524,twitter
1073462946171240449,The Eorzean Egotist,298,twitter
218008553,willie horne,187,twitter
1038275229997391873,illumixnati,229,twitter
2688291315,MO Dark Knight,135,twitter
176073420,Aaron Ashcraft,1492,twitter
885853161650626560,matt continetti is wrong,1027,twitter
2813270768,Bags4HoF,1937,twitter
49325942,Zomburai!,100,twitter
980249041312321537,Ryan/The Bit Warriors,49,twitter
1007316258428215296,KARAN,182,twitter
462935175,Luis 🌹,83,twitter
34138828,Julio Rodriguez,6995,twitter
215187483,Donald M. Washington,315,twitter
1095081079575179264,Trident,16,twitter
2758966376,GOTHAM,660,twitter
56927662,十海@幼女姫英語版配信中,867,twitter
1016362426667761665,guffy,100,twitter
887780568976547840,Akito_X,6,twitter
25127635,Neels Reel Deel,1137,twitter
918683791215927296,うさたん・ニンジャ,83,twitter
4848160752,The Devils Boogeyman,2639,twitter
887359731404296193,Mokata-Kuku,962,twitter
60812588,Michael Lindenbaum,590,twitter
857138288045559808,강남바이킹01059326647 강남박커스 강남비발디 291,1,twitter
25008089,rich.,516,twitter
199343831,Awesome Con,11069,twitter
1051569319522447360,Shirley Not Drew,608,twitter
135313137,Greg Mucci,1601,twitter
275165337,Merari 💎,384,twitter
297786731,Michael Roffman,3501,twitter
2286914070,👀,40,twitter
76805996,Christopher Siege,140,twitter
103676489,Stat Magician,537,twitter
37540975,Chowkidar Ashish Gupta,102,twitter
28806690,JAYANTH NANJAPPA,484,twitter
381944109,Grumps,13,twitter
715742118589947904,nong from pennsylvania,117,twitter
1111565530387759107,charlene,6,twitter
1094250363773902849,bella,103,twitter
1231514072,Bruce Wayne,180,twitter
976053574961479680,RJ Kyungsoo Asher,78,twitter
2391350659,Andrew W,177,twitter
969664682897428484,FunkoPXExclusives,2242,twitter
549744679,Dark Knight,15,twitter
1120258028912238592,Thomas Richards - Graphic Designer,1,twitter
1090185421747712000,ninjasandangels_ᴬᴸˢ ᴾʰᶦˡ⁻ᴵⁿᵗ,68,twitter
763945745275772928,DongJoo_TeamAngel,4054,twitter
465306519,gee ❀,632,twitter
17265955,Matthew Golden,340,twitter
962605958,USM Viper-Men,1683,twitter
362042510,John Beck,839,twitter
2282463944,Bikramjit Biswas,174,twitter
85497712,Chris Riedel,13219,twitter
86388963,Tupperware,357,twitter
18043333,Bruse Wane,7777,twitter
40860689,Ella,163,twitter
770228550129463296,ESKA RADIO SOLO,112,twitter
1046871273383628800,SaBrEsFaN-9/26/37,28,twitter
783095551592202240,Ashen One,223,twitter
344144852,Espace beaux arts,62,twitter
788386249685946368,Goddidi,13,twitter
3061989052,Jean-François Jablon,2,twitter
872609579720429568,باش مُهندسه🌸,4374,twitter
326278310,Ace Online Games,316,twitter
1056721932861747200,Cody,21,twitter
3744926833,Bitw2393,68,twitter
66269723,Cory,2080,twitter
66613985,Anja,36,twitter
995737366978580480,Shaniju,335,twitter
1270225638,Charlie Kirk Cameron Diaz,258,twitter
857448588,Charles E. Henning,789,twitter
792218088,EXCELSIOR 🌹,265,twitter
1073774485680082949,📡茵🛰🕳📲⌛️⚖️⏳🕳💻,22,twitter
1056273111547609089,一-10-01-一天會不會在下半年—^_^ ¥。～·「2、2、」·～。¥ ^_^—,23,twitter
857307207544827904,元♎️🇷🇺♊️🇺🇸🌍⚖️🌎,610,twitter
837168738587791360,CB Fan,114,twitter
2846136124,ThΔt Desert Waff,2735,twitter
451055132,TBM,596,twitter
102948877,Nadar Khan Khattak,804,twitter
389058514,Zac Fletcher,1105,twitter
146589522,レヴ,274,twitter
1090924279,Maya💞❄️,936,twitter
4268342719,もちさん,155,twitter
1731216254,ashani lawrence,138,twitter
849193556283596800,かん,181,twitter
971776530010406912,Bounty_Psycho,26,twitter
175356273,kj in e flat,66,twitter
802726784579997696,🌏 Anika Sapkota (एनिका),2757,twitter
743161595568791553,Agust J💀,126,twitter
1065445102133358595,DC Kurtz,135,twitter
286419111,Roy,43,twitter
3298953382,ANTENNE V Hitservice,72,twitter
458009187,Jacob Meadows,454,twitter
1118131985585774592,comrade karkat,20,twitter
2705269573,にーた。,4,twitter
265907556,beko,59,twitter
1042161001951571968,diamond,40,twitter
1029830972173365248,Avenge Kalix,87,twitter
882823533444911113,🎲K(a.k.a. MC. Psycho-Lock),76,twitter
304479211,Arroyo,1137,twitter
588715003,KCCO-VCR,1109,twitter
1118175578677362689,最高サイコ,1,twitter
4744788023,CİHAN #GS 74🇹🇷,16853,twitter
798993764748382208,smol (°▽°),563,twitter
793041601916309504,smzy✁,104,twitter
862004915601899528,Tracy,21,twitter
757116421,Gildas,415,twitter
848907235711483904,England is my city,23,twitter
233386703,さいこ庵akaアーマロイド一休,270,twitter
1081156794271948800,👾 maiyen / #365AEP 💙,89,twitter
525565649,Mr. Grinch ☢️,48,twitter
992277780,Blxck Shxggy,1092,twitter
14761634,Larziehead,39,twitter
964312139690209280,Batman👻👻,61,twitter
1107670268355465216,Ale,11,twitter
1041037883514277888,dinaran,260,twitter
440958050,Amandazing,328,twitter
135861282,かじー,521,twitter
993904548417748992,"yo,",59,twitter
1603439298,ドナ,158,twitter
2361879086,𝕶𝖊𝖊𝖑𝖞,360,twitter
1071991471987773440,Akira-Does-Art || raffle pin tweet,99,twitter
1237966933,バピー,521,twitter
314155927,daniela,686,twitter
2464135300,🦅 ⚜️ DP de la  BAROLLIERE matricule 130  🇫🇷 ☦️,19028,twitter
703398221272354817,おがさわら@就活生,288,twitter
20953826,Lefty to the Core,1415,twitter
1065240667,こぱ,259,twitter
1089931286280454144,🅿️sYcH🅾️ Ch🅰️rSi,122,twitter
819711398477340672,Rui,248,twitter
1118259819549462528,🕊,52,twitter
723581432845750273,PANASHE,379,twitter
856845533264007168,tonya,646,twitter
2413023128,Joan Mueller,116,twitter
2962365200,barry goldwater,37,twitter
116533499,Claire Carter,5935,twitter
1119602365655592960,Walter of Dunham,5,twitter
1037848566419677186,Arda Ergün👑,8886,twitter
929926404975640576,— ¹²⁷,303,twitter
581088154,Mathias Goasmat,1620,twitter
972385008,Titouan Martin Barré,847,twitter
577917324,HiR0,368,twitter
3124374833,NɇȺᵽøłɨŧȺnᵽsɏȼħø 😎,228,twitter
992114512269598722,Aurora,26,twitter
942403008,JoaoϟIsrael,156,twitter
3239112885,ceren't,934,twitter
720041909830307840,ChefFightINDY,253,twitter
839173626544934914,Daniel Dunn,51,twitter
826488448588607488,ChefFightBoston,282,twitter
4205761654,ChefFightKC,497,twitter
264979240,Anthony Martorina,12650,twitter
636308563,Philo,46,twitter
1335298098,A Martorina,373,twitter
490983410,Klicks6868,344,twitter
2189814038,Culinary Fight Club,6005,twitter
175362824,Saj,9,twitter
2946453801,hannah,374,twitter
3362904467,Mark Dunn,15,twitter
747340821465178112,Suburban Cyberpunk,58,twitter
251224278,yoshii seigi,189,twitter
1673482248,🚀Parsimonious Gamer 🎮,5819,twitter
280543319,SAFC NOTTS,412,twitter
44275832,ATX-MART,1181,twitter
3548317394,ママン(敬称不要),246,twitter
2834493307,asdfjkl,38,twitter
2693713662,passthebeano,1088,twitter
898687562566344704,TheTaycanDude,2217,twitter
2203405009,Food Bank of NEA,356,twitter
1021069332208652288,Bulle,197,twitter
156765896,BlogBookMark,1270,twitter
907555585805230080,The Alice Experience,346,twitter
360963978,Ka-Low@THE春夏秋冬,1502,twitter
363716074,Cid As In Vicious💜💛💜💛VIKINGS,785,twitter
2514194550,Dėstini.🐯,1131,twitter
26690403,Erick Esteban,1300,twitter
570216473,Greg Furstenwerth,562,twitter
2409357498,Shaylee🦋,42,twitter
783475735,≡lisabeth Soechting,2004,twitter
201188714,Oyedeji Oyeleke,285,twitter
